arm_id,model_id,feature_family,module_a,module_a_delta_rmse,module_a_ci95_low,module_a_ci95_high,module_a_crop_state_ci95_high,module_b,module_b_delta_rmse,module_b_ci95_low,module_b_ci95_high,module_b_crop_state_ci95_high,module_e,event_n,event_delta_rmse_ci95_high,event_delta_mae_ci95_high,event_spearman,event_spearman_ci95_low,event_rank_permutation_p,event_topk_k,event_topk_overlap,event_topk_lift,event_topk_lift_ci95_low,event_topk_hypergeom_p,event_topk_permutation_p,tail_rmse_pass,tail_mae_pass,rank_pass,topk_pass
C111,catboost,full,PASS,-0.020763755757486624,-0.032518628343236954,-0.00874397642505358,-0.009131431733534921,PASS,-0.020763755804823147,-0.032518628474385136,-0.00874397647184162,-0.009131431728715875,FAIL,136.0,-0.02993692824813948,-0.03280029678493841,0.34387672343876724,0.16721091754130243,0.0021997800219978004,10.0,1.0,1.36,0.0,0.54676072524784,0.6692330766923308,True,True,True,False
C111,catboost,metadata_only,FAIL,4.733652358979157e-11,-9.920911592242732e-11,1.8674141261110215e-10,1.7680496233740682e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,catboost,weather_only,PASS,-0.016846926850935917,-0.02748720745471683,-0.006111402333632552,-0.005445273423699551,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,extra_trees,full,PASS,-0.017793886292327366,-0.02810228271685092,-0.007138987081016388,-0.005353939163873631,PASS,-0.017793886292319983,-0.02810228271684488,-0.007138987081011002,-0.0053539391638621975,FAIL,136.0,-0.013338846874457517,-0.01617474039480421,0.2746290730404084,0.08966893397939062,0.019098090190980903,10.0,1.0,1.36,0.0,0.54676072524784,0.7558244175582441,True,True,True,False
C111,extra_trees,metadata_only,PASS,-7.382983113757291e-15,-1.0880185641326534e-14,-3.9968028886505635e-15,-2.663147480319602e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,extra_trees,weather_only,PASS,-0.016732331002104417,-0.02746678487997585,-0.006605482653189739,-0.007270067089300293,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,hist_gradient_boosting,full,PASS,-0.01810681078371751,-0.033553120401673214,-0.004215746853137152,-0.005787081519360003,PASS,-0.018106810784764782,-0.03355312053343789,-0.0042157467732468765,-0.005787081514614215,FAIL,136.0,-0.019373587541033636,-0.033090036773507775,0.2501168837364629,0.026182307495488884,0.0400959904009599,10.0,0.0,0.0,0.0,1.0,1.0,True,True,True,False
C111,hist_gradient_boosting,metadata_only,FAIL,1.0472733791289102e-12,-1.2852452990763653e-10,1.2505499691339836e-10,1.713658909219261e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,hist_gradient_boosting,weather_only,PASS,-0.01651478746203694,-0.031378866154830785,-0.0024737143397293177,-0.004777493034140357,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,lightgbm,full,FAIL,-0.01572085817485236,-0.03231356896309401,0.0008890886936090838,-0.003168793796716044,FAIL,-0.015720858232872392,-0.032313568882202326,0.0008890887971895446,-0.0031687940660968393,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,lightgbm,metadata_only,FAIL,5.8020033222305756e-11,-3.3548656769299965e-10,4.413728244001537e-10,4.6319815483197844e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,lightgbm,weather_only,FAIL,-0.01510475884624074,-0.030502164636891323,2.270632368725846e-05,-0.002637135207076911,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,linear_shrinkage,full,FAIL,0.002650055391507644,-0.00045888477163479047,0.00620887449229812,0.007052026360294124,FAIL,0.002650055391511641,-0.00045888477162967233,0.006208874492300961,0.007052026360298144,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,linear_shrinkage,metadata_only,PASS,-3.9968028886505635e-15,-6.994405055138486e-15,-1.3877787807814457e-15,-8.881784197001252e-16,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C111,linear_shrinkage,weather_only,FAIL,0.0020717096117317535,-0.0007372982026570288,0.005114919240300865,0.006292749966693941,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,catboost,full,PASS,-0.016773235983447543,-0.030088639301149897,-0.00193978825127337,-0.006745393659448283,PASS,-0.016773236029932748,-0.03008863928293121,-0.0019397883109765221,-0.006745393525219513,FAIL,136.0,-0.006167040232581935,-0.014472270900059087,0.3115261676446734,0.17568346405954974,0.0015998400159984002,10.0,1.0,1.36,0.0,0.54676072524784,0.5375462453754625,True,True,True,False
C200,catboost,metadata_only,FAIL,4.6485204574509e-11,-1.1093085339197729e-10,2.024283893287126e-10,1.9250940841430955e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,catboost,weather_only,PASS,-0.017318242889409585,-0.029431993472243477,-0.005146662615720752,-0.008597635985416581,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,extra_trees,full,PASS,-0.017283162208892422,-0.030241532267230413,-0.00510446153259821,-0.007836827675672186,PASS,-0.017283162208883596,-0.03024153226721904,-0.005104461532590583,-0.007836827675663181,FAIL,136.0,-0.010100907701848641,-0.014440575776531548,0.2855732073851438,0.12065425030921054,0.0430956904309569,10.0,1.0,1.36,0.0,0.54676072524784,0.7218278172182782,True,True,True,False
C200,extra_trees,metadata_only,PASS,-8.826273045769994e-15,-1.4099832412739488e-14,-3.83026943495679e-15,-3.6637359812630166e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,extra_trees,weather_only,PASS,-0.01669988499088737,-0.028962339735581426,-0.005184274317552964,-0.007912815509166869,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,hist_gradient_boosting,full,FAIL,-0.012489514464963158,-0.03410806573291713,0.008968589451079522,-0.0016792002641201787,FAIL,-0.012489514484525233,-0.03410806570856178,0.008968589477351359,-0.0016792003643709087,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,hist_gradient_boosting,metadata_only,FAIL,1.9562074182744027e-11,-1.2646988317710495e-10,1.5590703728030056e-10,2.108162033831462e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,hist_gradient_boosting,weather_only,FAIL,-0.012877589335068385,-0.034658774404843225,0.008677437369265371,-0.0022630785590700333,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,lightgbm,full,FAIL,-0.007676428956864434,-0.027190673199789205,0.012217267264377463,0.003380689796174693,FAIL,-0.007676429073961211,-0.027190673605783592,0.012217267205911334,0.0033806896937660213,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,lightgbm,metadata_only,FAIL,1.1709677671944974e-10,-2.4349908339660333e-10,4.828852734339856e-10,4.866821390336892e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,lightgbm,weather_only,FAIL,-0.00941920352975295,-0.02835691498295773,0.009989141870980048,0.0017428730470464276,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,linear_shrinkage,full,FAIL,-0.00195918121862404,-0.009005498459865174,0.004466191552458038,0.006105055068922839,FAIL,-0.001959181218618433,-0.00900549845985757,0.004466191552460142,0.00610505506892688,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,linear_shrinkage,metadata_only,PASS,-5.6066262743570405e-15,-1.032784968657552e-14,-1.4974133044631875e-15,-2.1094237467877974e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C200,linear_shrinkage,weather_only,FAIL,-0.0018137790109740703,-0.008399378760922917,0.004357219093670071,0.005124101559392147,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,catboost,full,PASS,-0.013443186816084918,-0.025297066588593386,-0.0002175892548659354,-0.003112251972371238,PASS,-0.013443186863423218,-0.025297066704603438,-0.00021758930751579624,-0.0031122520239225153,FAIL,136.0,0.0033116281538118886,-0.007116123682247907,0.30249033920137397,0.13364803949223494,0.004999500049995001,10.0,1.0,1.36,0.0,0.54676072524784,0.5521447855214479,False,True,True,False
C201,catboost,metadata_only,FAIL,4.733829994663097e-11,-9.92091311879939e-11,1.867436635882846e-10,1.768065305274291e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,catboost,weather_only,PASS,-0.015920606855462205,-0.02803889694480577,-0.0029741869391042993,-0.006599409501257167,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,extra_trees,full,PASS,-0.014867752026186343,-0.026139923903470377,-0.004266592035754288,-0.00670792665252032,PASS,-0.014867752026177461,-0.026139923903458116,-0.00426659203574907,-0.006707926652502473,FAIL,136.0,-0.009363860638247148,-0.011532691585208095,0.293029912695005,0.11137234046953863,0.0370962903709629,10.0,1.0,1.36,0.0,0.54676072524784,0.8376162383761624,True,True,True,False
C201,extra_trees,metadata_only,PASS,-8.881784197001252e-15,-1.4210854715202004e-14,-3.884392807407274e-15,-3.608224830031759e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,extra_trees,weather_only,PASS,-0.015602794017938348,-0.02726906425608305,-0.0042419877452556974,-0.007193897479803771,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,hist_gradient_boosting,full,FAIL,-0.012892379980428414,-0.03336861201440781,0.006559622498434093,-0.0021980380034702404,FAIL,-0.012892379980347202,-0.033368611998163954,0.006559622529087433,-0.002198037853963146,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,hist_gradient_boosting,metadata_only,FAIL,-8.12128142513302e-14,-1.2915057079343484e-10,1.2312776076495165e-10,1.7103807814500267e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,hist_gradient_boosting,weather_only,FAIL,-0.014627589621159343,-0.03493961763711713,0.004848735135411917,-0.003621939933602691,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,lightgbm,full,FAIL,-0.013090660219329309,-0.03248809310562976,0.005378063980289753,-0.001594572347353361,FAIL,-0.013090660277351174,-0.032488093322678005,0.005378064124628696,-0.0015945723438836974,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,lightgbm,metadata_only,FAIL,5.802186509029639e-11,-3.3548547828665674e-10,4.4137547783318256e-10,4.631994496295809e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,lightgbm,weather_only,FAIL,-0.011870347129612935,-0.030710322715678588,0.006125771859763669,0.00044231251595731533,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,linear_shrinkage,full,FAIL,-0.0017259039492494854,-0.008301818985032423,0.00447650508429933,0.006205970828879143,FAIL,-0.0017259039492438788,-0.008301818985021697,0.0044765050843026425,0.006205970828883307,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,linear_shrinkage,metadata_only,PASS,-5.6066262743570405e-15,-1.032784968657552e-14,-1.4432899320127035e-15,-2.1094237467877974e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C201,linear_shrinkage,weather_only,FAIL,-0.001101440318996838,-0.007613574304450796,0.004813742182403615,0.005716138462410707,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,catboost,full,PASS,-0.01677323598344932,-0.030088639301150744,-0.00193978825127507,-0.006745393659450438,PASS,-0.016773236029932692,-0.030088639282931158,-0.0019397883109766886,-0.006745393525219453,FAIL,136.0,-0.0073910117627297295,-0.017258993526524158,0.3115261676446734,0.18398481309721232,0.0022997700229977,10.0,1.0,1.36,0.0,0.54676072524784,0.5486451354864513,True,True,True,False
C210,catboost,metadata_only,FAIL,4.6483372706518367e-11,-1.1093157781250084e-10,2.0242431758576977e-10,1.925082496190276e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,catboost,weather_only,PASS,-0.017318242889411417,-0.029431993472246454,-0.0051466626157229585,-0.008597635985418208,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,extra_trees,full,PASS,-0.017434828214945075,-0.030467962772525038,-0.005173919363591532,-0.007940133244603844,PASS,-0.01743482821493786,-0.030467962772516285,-0.005173919363586869,-0.007940133244598755,FAIL,136.0,-0.010198673054343433,-0.01379194694210583,0.28699012451696004,0.1135225241774287,0.0405959404059594,10.0,1.0,1.36,0.0,0.54676072524784,0.6983301669833016,True,True,True,False
C210,extra_trees,metadata_only,PASS,-7.216449660063518e-15,-1.0880185641326534e-14,-3.662348202482243e-15,-2.4424906541753444e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,extra_trees,weather_only,PASS,-0.016628514464534228,-0.02892662522625613,-0.005096601193669343,-0.007861883765052462,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,hist_gradient_boosting,full,FAIL,-0.01248951446503449,-0.034108065732837485,0.008968589451125988,-0.0016792002641869864,FAIL,-0.012489514485767128,-0.034108065710589414,0.008968589477094264,-0.0016792003640026172,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,hist_gradient_boosting,metadata_only,FAIL,2.073263782875756e-11,-1.2623234679765004e-10,1.5701677319457357e-10,2.1283119988613197e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,hist_gradient_boosting,weather_only,FAIL,-0.012877589335063111,-0.034658774404838666,0.008677437369270855,-0.0022630785590669897,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,lightgbm,full,FAIL,-0.007676428956866266,-0.02719067319979134,0.012217267264375534,0.0033806897961725473,FAIL,-0.007676429073961266,-0.027190673605783592,0.012217267205911377,0.0033806896937659116,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,lightgbm,metadata_only,FAIL,1.1709500036261034e-10,-2.434992124600299e-10,4.828820149294084e-10,4.86681228650809e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,lightgbm,weather_only,FAIL,-0.009419203529754838,-0.028356914982960592,0.009989141870978028,0.0017428730470454119,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,linear_shrinkage,full,FAIL,-0.00195918121862243,-0.009005498459863157,0.004466191552458592,0.006105055068924715,FAIL,-0.001959181218618433,-0.009005498459857795,0.004466191552460188,0.006105055068927099,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,linear_shrinkage,metadata_only,PASS,-3.9968028886505635e-15,-6.994405055138486e-15,-1.3877787807814457e-15,-8.881784197001252e-16,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C210,linear_shrinkage,weather_only,FAIL,-0.001813779010972849,-0.008399378760919993,0.00435721909367011,0.005124101559393604,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,catboost,full,PASS,-0.013443186816086805,-0.02529706658859595,-0.00021758925486806564,-0.003112251972372595,PASS,-0.013443186863423329,-0.025297066704603223,-0.00021758930751601967,-0.0031122520239221874,FAIL,136.0,0.0021341484756381575,-0.007248650855390581,0.30249033920137397,0.13291189546930982,0.0052994700529947,10.0,1.0,1.36,0.0,0.54676072524784,0.5669433056694331,False,True,True,False
C211,catboost,metadata_only,FAIL,4.733652358979157e-11,-9.920911592242732e-11,1.8674141261110215e-10,1.7680496233740682e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,catboost,weather_only,PASS,-0.015920606855464037,-0.028038896944808406,-0.002974186939106564,-0.0065994095012589,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,extra_trees,full,PASS,-0.014865881841538309,-0.026063018774569846,-0.004251440875368817,-0.0067896019598955816,PASS,-0.014865881841530926,-0.026063018774559354,-0.00425144087536331,-0.006789601959880807,FAIL,136.0,-0.009616152068091988,-0.010978140194034319,0.2967367969085444,0.12477316298713853,0.0331966803319668,10.0,1.0,1.36,0.0,0.54676072524784,0.8294170582941706,True,True,True,False
C211,extra_trees,metadata_only,PASS,-7.382983113757291e-15,-1.0880185641326534e-14,-3.9968028886505635e-15,-2.663147480319602e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,extra_trees,weather_only,PASS,-0.015629561245008305,-0.027287503182381437,-0.004239764486786724,-0.007178986469954797,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,hist_gradient_boosting,full,FAIL,-0.01289237998046483,-0.03336861201474077,0.006559622498479626,-0.0021980380033603543,FAIL,-0.012892379981512103,-0.03336861199873997,0.006559622529078547,-0.0021980378544713547,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,hist_gradient_boosting,metadata_only,FAIL,1.0472733791289102e-12,-1.2852452990763653e-10,1.2505499691339836e-10,1.713658909219261e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,hist_gradient_boosting,weather_only,FAIL,-0.014627589621185766,-0.03493961763716779,0.004848735135394156,-0.0036219399336274087,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,lightgbm,full,FAIL,-0.01309066021933103,-0.03248809310563265,0.0053780639802883,-0.0015945723473554051,FAIL,-0.013090660277351063,-0.032488093322678005,0.005378064124628695,-0.001594572343883696,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,lightgbm,metadata_only,FAIL,5.8020033222305756e-11,-3.3548656769299965e-10,4.413728244001537e-10,4.6319815483197844e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,lightgbm,weather_only,FAIL,-0.011870347129614711,-0.030710322715679944,0.006125771859761714,0.0004423125159550477,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,linear_shrinkage,full,FAIL,-0.0017259039492482087,-0.008301818985029802,0.004476505084300468,0.0062059708288795075,FAIL,-0.0017259039492442119,-0.00830181898502227,0.004476505084302693,0.006205970828883081,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,linear_shrinkage,metadata_only,PASS,-3.9968028886505635e-15,-6.994405055138486e-15,-1.3877787807814457e-15,-8.881784197001252e-16,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C211,linear_shrinkage,weather_only,FAIL,-0.0011014403189955613,-0.007613574304450749,0.004813742182405196,0.005716138462412731,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,catboost,full,PASS,-0.028282304979049988,-0.04513745816347524,-0.012890545537188292,-0.01392179289965697,PASS,-0.028282305025535193,-0.04513745828290714,-0.012890545485779392,-0.013921792947488574,FAIL,136.0,-0.03137294334635122,-0.04041807339476401,0.28696149992843856,0.10820874090901404,0.012998700129987,10.0,1.0,1.36,0.0,0.54676072524784,0.5016498350164984,True,True,True,False
C300,catboost,metadata_only,FAIL,4.6485204574509e-11,-1.1093085339197729e-10,2.024283893287126e-10,1.9250940841430955e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,catboost,weather_only,PASS,-0.02902064153213585,-0.04685581009130378,-0.013237147272874169,-0.014498296806447649,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,extra_trees,full,PASS,-0.02707898562120037,-0.04605630213077838,-0.01077730842225489,-0.013989745336051995,PASS,-0.027078985621191543,-0.04605630213076695,-0.0107773084222514,-0.013989745336036996,FAIL,136.0,-0.02410844819157364,-0.03045035454303335,0.33624827059777684,0.13240371499747436,0.0052994700529947,10.0,2.0,2.72,0.0,0.15937672973317377,0.39306069393060694,True,True,True,False
C300,extra_trees,metadata_only,PASS,-8.826273045769994e-15,-1.4099832412739488e-14,-3.83026943495679e-15,-3.6637359812630166e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,extra_trees,weather_only,PASS,-0.024804959133081117,-0.043738091944748154,-0.008280999450336038,-0.013256536295868244,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,hist_gradient_boosting,full,PASS,-0.022927864123497788,-0.041328729425879514,-0.005968479230158253,-0.007629548008595899,PASS,-0.022927864143059862,-0.04132872948535323,-0.005968479292303965,-0.007629548110919532,FAIL,136.0,-0.0324728028740439,-0.04579023112804586,0.268489098802538,0.08407784858709541,0.009599040095990401,10.0,1.0,1.36,0.0,0.54676072524784,0.6103389661033897,True,True,True,False
C300,hist_gradient_boosting,metadata_only,FAIL,1.9562074182744027e-11,-1.2646988317710495e-10,1.5590703728030056e-10,2.108162033831462e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,hist_gradient_boosting,weather_only,PASS,-0.02235334031812919,-0.04385004843898759,-0.002364787548207983,-0.0075323460917086716,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,lightgbm,full,PASS,-0.023564059958468164,-0.044798337279260844,-0.00497628421802236,-0.009582199262121137,PASS,-0.02356406007556494,-0.0447983375486634,-0.004976283802222195,-0.009582199288301342,FAIL,136.0,-0.02635323355599102,-0.042790974275800385,0.2633274454076648,0.05012088249831676,0.025397460253974602,10.0,2.0,2.72,0.0,0.15937672973317377,0.1715828417158284,True,True,True,False
C300,lightgbm,metadata_only,FAIL,1.1709677671944974e-10,-2.4349908339660333e-10,4.828852734339856e-10,4.866821390336892e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,lightgbm,weather_only,PASS,-0.02332557451550532,-0.04275779486612549,-0.006107417714391842,-0.00980413260403132,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,linear_shrinkage,full,FAIL,0.00927479567260403,-0.006656285843428,0.030546632129284077,0.022574585117047238,FAIL,0.009274795672609637,-0.006656285843418838,0.030546632129287626,0.022574585117051245,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,linear_shrinkage,metadata_only,PASS,-5.6066262743570405e-15,-1.032784968657552e-14,-1.4974133044631875e-15,-2.1094237467877974e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C300,linear_shrinkage,weather_only,FAIL,0.00426623782865404,-0.00671266048281194,0.01817531675384562,0.014083090721234514,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,catboost,full,PASS,-0.025934958593120838,-0.040512982226806805,-0.012294507862842374,-0.012521351696974175,PASS,-0.025934958640459138,-0.04051298238619754,-0.012294507816669301,-0.012521351818802392,FAIL,136.0,-0.03008869965109718,-0.03930834212707037,0.27945708697104144,0.10903617125019274,0.013398660133986601,10.0,1.0,1.36,0.0,0.54676072524784,0.5858414158584142,True,True,True,False
C301,catboost,metadata_only,FAIL,4.733829994663097e-11,-9.92091311879939e-11,1.867436635882846e-10,1.768065305274291e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,catboost,weather_only,PASS,-0.02708488308178708,-0.0444097087335312,-0.012200703603369244,-0.013297066537475328,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,extra_trees,full,PASS,-0.027139977241582958,-0.04559025938170049,-0.011349315733943297,-0.014117089567270768,PASS,-0.027139977241574076,-0.04559025938168642,-0.011349315733938579,-0.01411708956725975,FAIL,136.0,-0.02448410410705302,-0.03105790020753627,0.33932064309908877,0.14005670845258122,0.006799320067993201,10.0,2.0,2.72,0.0,0.15937672973317377,0.197980201979802,True,True,True,False
C301,extra_trees,metadata_only,PASS,-8.881784197001252e-15,-1.4210854715202004e-14,-3.884392807407274e-15,-3.608224830031759e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,extra_trees,weather_only,PASS,-0.02521467447455855,-0.04290899699471637,-0.009522688754877202,-0.012041967723482755,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,hist_gradient_boosting,full,PASS,-0.024632397603150946,-0.04858973375658404,-0.0020878322588320664,-0.009031272346798389,PASS,-0.024632397603069733,-0.048589733738559154,-0.0020878322851183837,-0.009031272375050498,FAIL,136.0,-0.026108890534460416,-0.04205439364877787,0.31727016840799577,0.12759104833377904,0.0051994800519948,10.0,1.0,1.36,0.0,0.54676072524784,0.6177382261773823,True,True,True,False
C301,hist_gradient_boosting,metadata_only,FAIL,-8.12128142513302e-14,-1.2915057079343484e-10,1.2312776076495165e-10,1.7103807814500267e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,hist_gradient_boosting,weather_only,PASS,-0.026642745210953,-0.04778860604496559,-0.008471491326403286,-0.013547265280206389,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,lightgbm,full,PASS,-0.02546276133649794,-0.04867627299948965,-0.006878420344274946,-0.011894903553960803,PASS,-0.025462761394519806,-0.04867627323447574,-0.006878420457897504,-0.011894903472294343,FAIL,136.0,-0.029320038733504753,-0.04340191611707935,0.29027752764383946,0.07967075499020518,0.0136986301369863,10.0,2.0,2.72,0.0,0.15937672973317377,0.14828517148285172,True,True,True,False
C301,lightgbm,metadata_only,FAIL,5.802186509029639e-11,-3.3548547828665674e-10,4.4137547783318256e-10,4.631994496295809e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,lightgbm,weather_only,PASS,-0.02631285291537966,-0.04774359110091686,-0.008410151834542601,-0.01245708343611339,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,linear_shrinkage,full,FAIL,0.013265426389733215,-0.0012417701014522302,0.033222150246222874,0.026285066188985594,FAIL,0.013265426389738821,-0.001241770101446052,0.033222150246226996,0.026285066188989622,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,linear_shrinkage,metadata_only,PASS,-5.6066262743570405e-15,-1.032784968657552e-14,-1.4432899320127035e-15,-2.1094237467877974e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C301,linear_shrinkage,weather_only,FAIL,-0.002455140074935136,-0.009742132554794563,0.004919775444340546,0.003349085100138319,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,catboost,full,PASS,-0.028282304979051653,-0.04513745816347757,-0.012890545537189223,-0.013921792899659707,PASS,-0.028282305025535026,-0.0451374582829068,-0.012890545485779609,-0.013921792947488248,FAIL,136.0,-0.03330851970258978,-0.04217237940834163,0.28696149992843856,0.12343222448957442,0.014098590140985901,10.0,1.0,1.36,0.0,0.54676072524784,0.49165083491650835,True,True,True,False
C310,catboost,metadata_only,FAIL,4.6483372706518367e-11,-1.1093157781250084e-10,2.0242431758576977e-10,1.925082496190276e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,catboost,weather_only,PASS,-0.029020641532137625,-0.046855810091306016,-0.013237147272875371,-0.014498296806448888,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
